,gender,birth,marriage,religion,income,code_job,code_region
502,2.0,1927.0,2.0,1.0,,,2.0
503,2.0,1960.0,1.0,1.0,,422.0,2.0
504,1.0,1953.0,1.0,1.0,160.0,864.0,2.0
505,2.0,1986.0,5.0,1.0,250.0,399.0,2.0
506,1.0,1973.0,5.0,1.0,333.0,221.0,1.0
507,1.0,1970.0,1.0,1.0,,873.0,1.0
508,2.0,1969.0,1.0,1.0,378.0,313.0,1.0
509,1.0,1999.0,5.0,1.0,,,1.0
510,2.0,1943.0,2.0,1.0,,,1.0
511,1.0,1979.0,1.0,1.0,,721.0,1.0
512,2.0,1983.0,1.0,1.0,,721.0,1.0
513,1.0,2017.0,0.0,2.0,,,1.0
514,1.0,1947.0,1.0,1.0,,611.0,4.0
515,2.0,1948.0,1.0,1.0,,,4.0
516,2.0,1980.0,5.0,2.0,195.0,285.0,1.0
517,1.0,1963.0,1.0,1.0,,799.0,1.0
518,2.0,1961.0,1.0,1.0,,,1.0
519,1.0,1937.0,1.0,1.0,,,1.0
520,2.0,1937.0,1.0,1.0,,,1.0
521,1.0,1937.0,1.0,2.0,,,1.0
522,2.0,1943.0,1.0,2.0,,,1.0
523,1.0,1936.0,1.0,1.0,,,1.0
524,2.0,1939.0,1.0,1.0,,,1.0
525,1.0,1969.0,1.0,1.0,412.0,799.0,1.0
526,2.0,1971.0,1.0,1.0,,,1.0
527,2.0,2000.0,5.0,1.0,,,1.0
528,2.0,2002.0,0.0,1.0,,,1.0
529,2.0,1972.0,1.0,2.0,225.0,313.0,2.0
530,1.0,1979.0,1.0,2.0,300.0,221.0,2.0
531,2.0,2010.0,0.0,2.0,,,2.0
532,1.0,2012.0,0.0,2.0,,,2.0
533,2.0,1956.0,2.0,1.0,180.0,441.0,1.0
534,1.0,1982.0,5.0,1.0,400.0,259.0,1.0
535,1.0,1945.0,1.0,2.0,,141.0,1.0
536,2.0,1948.0,1.0,2.0,,,1.0
537,2.0,1954.0,3.0,1.0,180.0,521.0,2.0
538,1.0,1974.0,1.0,2.0,600.0,521.0,1.0
539,2.0,1974.0,1.0,2.0,,442.0,1.0
540,2.0,2005.0,0.0,2.0,,,1.0
541,1.0,1963.0,1.0,1.0,160.0,791.0,1.0
542,2.0,1964.0,1.0,1.0,23.0,421.0,1.0
543,2.0,1990.0,5.0,1.0,263.0,245.0,1.0
544,1.0,1991.0,5.0,1.0,308.0,231.0,1.0
545,2.0,1935.0,2.0,1.0,,,1.0
546,1.0,1950.0,1.0,1.0,,,1.0
547,2.0,1953.0,1.0,1.0,,,1.0
548,2.0,1958.0,3.0,1.0,,,1.0
549,1.0,1984.0,5.0,1.0,220.0,910.0,1.0
550,1.0,1950.0,1.0,2.0,30.0,259.0,6.0
551,2.0,1954.0,1.0,2.0,,,6.0
552,1.0,1977.0,1.0,2.0,917.0,139.0,1.0
553,2.0,1979.0,1.0,2.0,,,1.0
554,1.0,2010.0,0.0,2.0,,,1.0
555,1.0,2014.0,0.0,2.0,,,1.0
556,2.0,2015.0,0.0,2.0,,,1.0
557,2.0,1979.0,1.0,2.0,342.0,313.0,1.0
558,1.0,1980.0,1.0,2.0,500.0,313.0,1.0
559,2.0,2014.0,0.0,2.0,,,1.0
560,2.0,2014.0,0.0,2.0,,,1.0
561,1.0,2016.0,0.0,2.0,,,1.0
562,2.0,1969.0,1.0,2.0,125.0,510.0,2.0
563,1.0,1970.0,1.0,2.0,667.0,312.0,2.0
564,2.0,1946.0,2.0,1.0,81.0,930.0,1.0
565,2.0,1943.0,2.0,1.0,,,7.0
566,1.0,1917.0,2.0,2.0,,,7.0
567,1.0,1932.0,1.0,1.0,,,1.0
568,2.0,1938.0,1.0,1.0,,,1.0
569,1.0,1969.0,5.0,1.0,,,1.0
570,2.0,1930.0,2.0,2.0,,,1.0
571,2.0,1953.0,3.0,2.0,,,6.0
572,2.0,1983.0,1.0,2.0,120.0,399.0,6.0
573,2.0,2013.0,0.0,2.0,,,6.0
574,1.0,1978.0,1.0,2.0,357.0,312.0,6.0
575,1.0,2010.0,0.0,2.0,,,6.0
576,1.0,1969.0,1.0,2.0,558.0,311.0,2.0
577,2.0,1973.0,1.0,1.0,525.0,252.0,2.0
578,2.0,2000.0,5.0,2.0,,,2.0
579,1.0,2003.0,0.0,2.0,,,2.0
580,2.0,1943.0,3.0,2.0,109.0,941.0,1.0
581,1.0,1969.0,1.0,2.0,628.0,411.0,1.0
582,2.0,1972.0,1.0,2.0,135.0,259.0,1.0
583,2.0,2000.0,5.0,2.0,,,1.0
584,2.0,2002.0,0.0,2.0,,,1.0
585,1.0,1975.0,1.0,2.0,,852.0,1.0
586,2.0,1976.0,1.0,2.0,,313.0,1.0
587,1.0,2004.0,0.0,2.0,,,1.0
588,1.0,2009.0,0.0,2.0,,,1.0
589,2.0,1939.0,2.0,1.0,,,1.0
590,1.0,1969.0,5.0,2.0,,,1.0
591,1.0,1956.0,1.0,2.0,,,1.0
592,2.0,1958.0,1.0,2.0,,,1.0
593,2.0,1963.0,5.0,1.0,150.0,532.0,3.0
594,1.0,1948.0,1.0,2.0,,,1.0
595,2.0,1954.0,1.0,2.0,,,1.0
596,2.0,1979.0,1.0,2.0,,,1.0
597,1.0,1979.0,1.0,2.0,394.0,873.0,1.0
598,2.0,2011.0,0.0,2.0,,,1.0
599,1.0,2013.0,0.0,2.0,,,1.0
600,1.0,1957.0,1.0,1.0,263.0,783.0,1.0
601,2.0,1955.0,1.0,1.0,29.0,930.0,1.0
602,1.0,1968.0,1.0,2.0,658.0,223.0,1.0
603,2.0,1971.0,1.0,1.0,202.0,311.0,1.0
604,1.0,1999.0,5.0,1.0,150.0,521.0,1.0
605,1.0,1958.0,1.0,1.0,,783.0,1.0
606,2.0,1990.0,5.0,1.0,350.0,241.0,1.0
607,1.0,1993.0,5.0,2.0,,,1.0
608,2.0,1962.0,2.0,1.0,215.0,391.0,1.0
609,2.0,1986.0,5.0,1.0,60.0,254.0,1.0
610,1.0,1990.0,5.0,1.0,267.0,312.0,1.0
611,2.0,1950.0,5.0,2.0,,,1.0
612,1.0,1933.0,1.0,1.0,,,1.0
613,2.0,1939.0,1.0,1.0,,,1.0
614,1.0,1965.0,5.0,1.0,,,1.0
615,2.0,1940.0,2.0,1.0,,,1.0
616,1.0,1942.0,3.0,1.0,4.0,941.0,1.0
617,1.0,1975.0,1.0,2.0,,510.0,1.0
618,2.0,1980.0,1.0,2.0,250.0,510.0,1.0
619,1.0,2007.0,0.0,2.0,,,1.0
620,2.0,2009.0,0.0,2.0,,,1.0
621,1.0,1935.0,1.0,1.0,,,1.0
622,2.0,1942.0,1.0,1.0,,,1.0
623,1.0,1973.0,1.0,1.0,,873.0,1.0
624,2.0,1976.0,1.0,1.0,,,1.0
625,1.0,1935.0,1.0,2.0,,,1.0
626,2.0,1941.0,1.0,2.0,,,1.0
627,1.0,1926.0,2.0,2.0,,,1.0
628,1.0,1949.0,1.0,1.0,,,1.0
629,2.0,1955.0,1.0,1.0,,,1.0
630,2.0,1990.0,5.0,1.0,159.0,999.0,1.0
631,1.0,1937.0,1.0,1.0,,,2.0
632,2.0,1936.0,1.0,1.0,,,2.0
633,2.0,1988.0,5.0,1.0,400.0,521.0,2.0
634,2.0,1990.0,5.0,1.0,259.0,521.0,2.0
635,2.0,1992.0,5.0,1.0,200.0,521.0,2.0
636,1.0,1954.0,1.0,1.0,231.0,922.0,2.0
637,2.0,1960.0,1.0,1.0,110.0,941.0,2.0
638,1.0,1995.0,5.0,1.0,,441.0,2.0
639,1.0,1968.0,5.0,2.0,,783.0,1.0
640,2.0,1934.0,2.0,1.0,,,1.0
641,1.0,1963.0,5.0,1.0,,,1.0
642,2.0,1945.0,2.0,2.0,,,1.0
643,1.0,1970.0,5.0,2.0,,,1.0
644,1.0,1970.0,5.0,2.0,153.0,752.0,1.0
645,1.0,1993.0,5.0,1.0,247.0,761.0,1.0
646,1.0,1975.0,1.0,1.0,,,1.0
647,2.0,1968.0,1.0,1.0,163.0,399.0,1.0
648,2.0,2005.0,0.0,1.0,,,1.0
649,2.0,2007.0,0.0,1.0,,,1.0
650,2.0,1971.0,5.0,2.0,428.0,133.0,1.0
651,1.0,1946.0,1.0,1.0,,,1.0
652,2.0,1951.0,1.0,1.0,,,1.0
653,2.0,1979.0,1.0,1.0,495.0,311.0,1.0
654,1.0,1978.0,1.0,1.0,508.0,311.0,1.0
655,2.0,2007.0,0.0,1.0,,,1.0
656,1.0,2010.0,0.0,1.0,,,1.0
657,1.0,1945.0,1.0,1.0,,,2.0
658,2.0,1951.0,1.0,1.0,168.0,246.0,2.0
659,2.0,1970.0,4.0,2.0,175.0,521.0,1.0
660,1.0,1995.0,5.0,2.0,,,1.0
661,2.0,1999.0,5.0,2.0,,,1.0
662,2.0,1933.0,2.0,1.0,,,2.0
663,1.0,1995.0,5.0,2.0,294.0,899.0,2.0
664,1.0,1947.0,1.0,2.0,,,1.0
665,2.0,1942.0,1.0,1.0,,,1.0
666,2.0,1942.0,2.0,2.0,,,1.0
667,1.0,1961.0,5.0,2.0,,,1.0
668,1.0,1993.0,5.0,2.0,146.0,274.0,1.0
669,2.0,1995.0,5.0,2.0,179.0,313.0,1.0
670,1.0,1932.0,1.0,2.0,,,1.0
671,2.0,1939.0,1.0,2.0,,,1.0
672,2.0,1978.0,5.0,2.0,,,1.0
673,1.0,1983.0,5.0,1.0,,159.0,1.0
674,2.0,1927.0,2.0,1.0,,,1.0
675,1.0,1945.0,1.0,1.0,198.0,910.0,1.0
676,2.0,1951.0,1.0,1.0,,,1.0
677,2.0,1965.0,3.0,2.0,247.0,441.0,1.0
678,2.0,1986.0,5.0,2.0,200.0,286.0,1.0
679,1.0,1945.0,1.0,2.0,,,1.0
680,2.0,1949.0,1.0,1.0,,,1.0
681,1.0,1968.0,1.0,2.0,,254.0,2.0
682,2.0,1969.0,1.0,2.0,,254.0,2.0
683,1.0,1959.0,1.0,1.0,326.0,873.0,2.0
684,2.0,1960.0,1.0,1.0,,,2.0
685,2.0,1986.0,1.0,2.0,,312.0,2.0
686,1.0,1980.0,1.0,2.0,,921.0,2.0
687,2.0,2015.0,0.0,2.0,,,2.0
688,2.0,2017.0,0.0,2.0,,,2.0
689,1.0,1962.0,1.0,1.0,,,1.0
690,2.0,1965.0,1.0,1.0,163.0,941.0,1.0
691,2.0,1991.0,5.0,1.0,358.0,952.0,1.0
692,1.0,1994.0,5.0,1.0,,,1.0
693,1.0,1965.0,1.0,2.0,,811.0,1.0
694,2.0,1965.0,1.0,1.0,,,1.0
695,2.0,1992.0,5.0,2.0,,,1.0
696,2.0,1996.0,5.0,2.0,,,1.0
697,1.0,1964.0,1.0,1.0,400.0,312.0,2.0
698,2.0,1966.0,1.0,1.0,130.0,421.0,2.0
699,1.0,1990.0,5.0,1.0,,930.0,2.0
700,2.0,1997.0,5.0,1.0,,,2.0
701,2.0,1953.0,3.0,1.0,,,1.0
702,1.0,1950.0,1.0,2.0,,,1.0
703,2.0,1954.0,1.0,2.0,,,1.0
704,2.0,1984.0,1.0,2.0,168.0,399.0,1.0
705,1.0,1978.0,1.0,2.0,335.0,132.0,1.0
706,2.0,2014.0,0.0,2.0,,,1.0
707,1.0,2017.0,0.0,2.0,,,1.0
708,2.0,1987.0,1.0,2.0,305.0,243.0,2.0
709,1.0,1980.0,1.0,2.0,270.0,753.0,2.0
710,2.0,1960.0,3.0,1.0,,,1.0
711,2.0,1992.0,5.0,1.0,,,1.0
712,2.0,1995.0,5.0,1.0,,,1.0
713,2.0,1974.0,1.0,1.0,209.0,521.0,1.0
714,1.0,1975.0,1.0,1.0,,441.0,1.0
715,1.0,1968.0,3.0,2.0,560.0,873.0,1.0
716,2.0,1997.0,5.0,2.0,75.0,952.0,1.0
717,1.0,1969.0,1.0,2.0,623.0,213.0,1.0
718,2.0,1970.0,1.0,2.0,,,1.0
719,2.0,2002.0,0.0,2.0,,,1.0
720,1.0,1958.0,1.0,1.0,210.0,863.0,1.0
721,2.0,1958.0,1.0,2.0,,,1.0
722,2.0,1960.0,4.0,1.0,140.0,521.0,1.0
723,2.0,1984.0,5.0,2.0,,159.0,1.0
724,1.0,1957.0,1.0,2.0,,521.0,5.0
725,2.0,1960.0,1.0,2.0,,521.0,5.0
726,2.0,1995.0,5.0,2.0,333.0,320.0,5.0
727,2.0,1995.0,5.0,2.0,229.0,314.0,1.0
728,1.0,1968.0,1.0,1.0,,842.0,1.0
729,2.0,1971.0,1.0,1.0,63.0,421.0,1.0
730,1.0,1998.0,5.0,1.0,,,1.0
731,1.0,2001.0,0.0,1.0,,,1.0
732,1.0,1952.0,1.0,1.0,313.0,141.0,1.0
733,2.0,1952.0,1.0,1.0,,951.0,1.0
734,2.0,1983.0,5.0,1.0,,281.0,1.0
735,2.0,1978.0,1.0,1.0,510.0,252.0,1.0
736,1.0,1975.0,1.0,1.0,378.0,285.0,1.0
737,1.0,2008.0,0.0,1.0,,,1.0
738,2.0,2010.0,0.0,1.0,,,1.0
739,2.0,1983.0,5.0,2.0,,,1.0
740,2.0,1980.0,1.0,1.0,,,1.0
741,1.0,1979.0,1.0,1.0,610.0,231.0,1.0
742,2.0,2010.0,0.0,1.0,,,1.0
743,1.0,1958.0,1.0,2.0,278.0,431.0,1.0
744,2.0,1965.0,1.0,2.0,108.0,952.0,1.0
745,2.0,1993.0,5.0,2.0,188.0,224.0,1.0
746,2.0,1996.0,5.0,2.0,,,1.0
747,1.0,1963.0,3.0,2.0,,522.0,1.0
748,1.0,1939.0,1.0,2.0,,,1.0
749,2.0,1947.0,1.0,2.0,130.0,941.0,1.0
750,2.0,1945.0,2.0,1.0,,,1.0
751,2.0,1930.0,2.0,1.0,,,1.0
752,2.0,1938.0,2.0,1.0,,,1.0
753,1.0,1966.0,3.0,1.0,,521.0,1.0
754,2.0,1995.0,5.0,1.0,180.0,953.0,1.0
755,2.0,1996.0,5.0,1.0,149.0,521.0,1.0
756,2.0,1949.0,2.0,1.0,,,1.0
757,2.0,1945.0,3.0,2.0,,,1.0
758,2.0,1930.0,2.0,1.0,,,1.0
759,2.0,1937.0,2.0,1.0,,,1.0
760,2.0,1956.0,3.0,2.0,,441.0,1.0
761,2.0,1988.0,5.0,2.0,419.0,722.0,1.0
762,1.0,1932.0,1.0,2.0,,,1.0
763,2.0,1942.0,1.0,1.0,,,1.0
764,2.0,1957.0,2.0,2.0,,,1.0
765,1.0,1982.0,5.0,2.0,350.0,134.0,1.0
766,1.0,1980.0,1.0,2.0,353.0,284.0,2.0
767,2.0,1982.0,1.0,2.0,100.0,284.0,2.0
768,2.0,1970.0,2.0,1.0,181.0,421.0,1.0
769,1.0,2000.0,5.0,1.0,,,1.0
770,1.0,2001.0,0.0,1.0,,,1.0
771,1.0,1966.0,1.0,1.0,763.0,313.0,1.0
772,2.0,1970.0,1.0,1.0,60.0,951.0,1.0
773,2.0,1998.0,5.0,1.0,213.0,314.0,1.0
774,2.0,2000.0,5.0,1.0,,,1.0
775,1.0,1940.0,1.0,1.0,,,1.0
776,2.0,1944.0,1.0,1.0,,,1.0
777,1.0,1972.0,5.0,2.0,240.0,799.0,1.0
778,2.0,1940.0,2.0,1.0,,,1.0
779,2.0,1958.0,3.0,2.0,250.0,442.0,1.0
780,2.0,1984.0,5.0,2.0,230.0,314.0,1.0
781,2.0,1982.0,5.0,2.0,,,1.0
782,1.0,1946.0,1.0,1.0,,121.0,1.0
783,2.0,1950.0,1.0,1.0,,,1.0
784,1.0,1969.0,1.0,2.0,269.0,510.0,1.0
785,2.0,1972.0,1.0,2.0,187.0,441.0,1.0
786,2.0,2001.0,0.0,2.0,,,1.0
787,2.0,2003.0,0.0,2.0,,,1.0
788,1.0,1960.0,1.0,2.0,,910.0,1.0
789,2.0,1962.0,1.0,2.0,,442.0,1.0
790,1.0,1942.0,1.0,1.0,168.0,942.0,1.0
791,2.0,1941.0,1.0,1.0,,,1.0
792,1.0,1952.0,1.0,2.0,,521.0,1.0
793,2.0,1956.0,1.0,2.0,182.0,951.0,1.0
794,2.0,1982.0,1.0,2.0,,399.0,1.0
795,1.0,1976.0,1.0,2.0,350.0,135.0,1.0
796,1.0,2009.0,0.0,2.0,,,1.0
797,2.0,2015.0,0.0,2.0,,,1.0
798,1.0,1939.0,1.0,1.0,,,1.0
799,2.0,1943.0,1.0,1.0,,,1.0
800,2.0,1932.0,2.0,1.0,,,2.0
801,2.0,1990.0,1.0,1.0,,,2.0
802,1.0,1986.0,1.0,1.0,417.0,510.0,2.0
803,2.0,2015.0,0.0,1.0,,,2.0
804,2.0,2018.0,0.0,1.0,,,2.0
805,1.0,1948.0,1.0,2.0,,,2.0
806,2.0,1952.0,1.0,2.0,,,2.0
807,1.0,1945.0,1.0,1.0,,,1.0
808,2.0,1947.0,1.0,1.0,,,1.0
809,1.0,1957.0,1.0,1.0,,,1.0
810,2.0,1962.0,1.0,1.0,,951.0,1.0
811,1.0,1983.0,5.0,1.0,,,1.0
812,2.0,1954.0,2.0,1.0,,,2.0
813,2.0,1975.0,5.0,1.0,367.0,285.0,2.0
814,2.0,1981.0,1.0,1.0,,,1.0
815,1.0,1980.0,1.0,2.0,,,1.0
816,1.0,1939.0,1.0,2.0,,,1.0
817,2.0,1946.0,1.0,1.0,,,1.0
818,1.0,1968.0,1.0,1.0,480.0,510.0,1.0
819,2.0,1969.0,1.0,1.0,,,1.0
820,2.0,1997.0,5.0,1.0,,,1.0
821,1.0,2000.0,5.0,1.0,,,1.0
822,1.0,1964.0,1.0,1.0,350.0,873.0,1.0
823,2.0,1972.0,1.0,1.0,267.0,532.0,1.0
824,2.0,2001.0,0.0,1.0,,,1.0
825,1.0,2002.0,0.0,1.0,,,1.0
826,1.0,1962.0,1.0,1.0,583.0,235.0,1.0
827,2.0,1961.0,1.0,1.0,,,1.0
828,2.0,1986.0,5.0,1.0,175.0,612.0,1.0
829,1.0,1992.0,5.0,1.0,,,1.0
830,1.0,1943.0,1.0,2.0,,,1.0
831,2.0,1946.0,1.0,2.0,,,1.0
832,1.0,1940.0,1.0,1.0,,,1.0
833,2.0,1942.0,1.0,1.0,,,1.0
834,2.0,1947.0,3.0,2.0,27.0,153.0,7.0
835,1.0,1958.0,3.0,2.0,,532.0,7.0
836,2.0,1954.0,2.0,2.0,,,1.0
837,1.0,1942.0,1.0,2.0,58.0,951.0,1.0
838,2.0,1947.0,1.0,2.0,,,1.0
839,1.0,1975.0,1.0,1.0,349.0,232.0,1.0
840,2.0,1981.0,1.0,1.0,,,1.0
841,1.0,2011.0,0.0,1.0,,,1.0
842,1.0,2013.0,0.0,1.0,,,1.0
843,1.0,2017.0,0.0,1.0,,,1.0
844,2.0,1944.0,3.0,1.0,,,1.0
845,2.0,1935.0,2.0,1.0,,,2.0
846,2.0,1936.0,2.0,1.0,,,1.0
847,2.0,1959.0,3.0,1.0,73.0,421.0,7.0
848,1.0,1945.0,1.0,2.0,120.0,941.0,1.0
849,2.0,1947.0,1.0,2.0,,,1.0
850,1.0,1963.0,1.0,1.0,,873.0,1.0
851,2.0,1960.0,1.0,1.0,417.0,510.0,1.0
852,1.0,1955.0,1.0,2.0,,,1.0
853,2.0,1956.0,1.0,1.0,,,1.0
854,2.0,1989.0,5.0,1.0,201.0,314.0,1.0
855,2.0,1987.0,1.0,1.0,,,1.0
856,1.0,1981.0,1.0,1.0,1417.0,312.0,1.0
857,2.0,2016.0,0.0,1.0,,,1.0
858,1.0,1956.0,1.0,2.0,,,5.0
859,2.0,1940.0,2.0,1.0,,,1.0
860,1.0,1971.0,5.0,1.0,,,1.0
861,2.0,1939.0,2.0,1.0,,,7.0
862,2.0,1964.0,1.0,2.0,,611.0,7.0
863,1.0,1952.0,1.0,2.0,,611.0,7.0
864,1.0,1956.0,1.0,1.0,,873.0,1.0
865,2.0,1964.0,1.0,1.0,99.0,951.0,1.0
866,2.0,1992.0,5.0,1.0,194.0,313.0,1.0
867,2.0,1995.0,5.0,1.0,,,1.0
868,1.0,1963.0,1.0,1.0,750.0,772.0,1.0
869,2.0,1967.0,1.0,1.0,,,1.0
870,2.0,1992.0,5.0,1.0,130.0,259.0,1.0
871,2.0,1994.0,5.0,1.0,200.0,314.0,1.0
872,1.0,2003.0,0.0,1.0,,,1.0
873,1.0,1939.0,1.0,1.0,,,1.0
874,2.0,1946.0,1.0,1.0,,,1.0
875,1.0,1967.0,1.0,2.0,634.0,312.0,1.0
876,2.0,1966.0,1.0,2.0,,521.0,1.0
877,1.0,1993.0,5.0,2.0,259.0,799.0,1.0
878,1.0,1970.0,5.0,2.0,,762.0,7.0
879,2.0,1942.0,2.0,1.0,27.0,421.0,7.0
880,1.0,1973.0,5.0,2.0,,442.0,7.0
881,1.0,1948.0,1.0,2.0,,910.0,1.0
882,2.0,1953.0,1.0,2.0,,,1.0
883,1.0,1981.0,1.0,2.0,524.0,222.0,1.0
884,2.0,1985.0,1.0,1.0,,,1.0
885,2.0,1931.0,2.0,1.0,,,1.0
886,1.0,1969.0,1.0,2.0,842.0,312.0,2.0
887,2.0,1971.0,1.0,2.0,160.0,313.0,2.0
888,2.0,2001.0,0.0,2.0,,,2.0
889,1.0,1974.0,1.0,2.0,515.0,922.0,1.0
890,2.0,1976.0,1.0,2.0,,,1.0
891,1.0,2005.0,0.0,1.0,,,1.0
892,2.0,2007.0,0.0,2.0,,,1.0
893,1.0,1974.0,1.0,2.0,649.0,274.0,1.0
894,2.0,1975.0,1.0,2.0,508.0,252.0,1.0
895,2.0,2004.0,0.0,2.0,,,1.0
896,1.0,1971.0,1.0,1.0,410.0,313.0,7.0
897,2.0,1979.0,1.0,2.0,400.0,252.0,7.0
898,1.0,2005.0,0.0,2.0,,,7.0
899,1.0,2007.0,0.0,2.0,,,7.0
900,1.0,2013.0,0.0,2.0,,,7.0
901,1.0,1969.0,1.0,2.0,426.0,892.0,2.0
902,2.0,1969.0,1.0,1.0,208.0,521.0,2.0
903,2.0,2001.0,0.0,1.0,,,2.0
904,2.0,2002.0,0.0,1.0,,,2.0
905,1.0,1970.0,1.0,1.0,1585.0,221.0,1.0
906,2.0,1971.0,1.0,1.0,,,1.0
907,2.0,2003.0,0.0,1.0,,,1.0
908,1.0,1962.0,1.0,2.0,417.0,274.0,2.0
909,2.0,1971.0,1.0,2.0,458.0,312.0,2.0
910,2.0,2007.0,0.0,2.0,,,2.0
911,2.0,1960.0,5.0,1.0,230.0,251.0,1.0
912,2.0,1957.0,3.0,2.0,200.0,952.0,1.0
913,2.0,1982.0,1.0,2.0,173.0,253.0,1.0
914,2.0,1985.0,5.0,2.0,200.0,399.0,1.0
915,1.0,1982.0,1.0,2.0,365.0,510.0,1.0
916,2.0,2014.0,0.0,2.0,,,1.0
917,2.0,2017.0,0.0,2.0,,,1.0
918,1.0,1949.0,1.0,1.0,,,1.0
919,2.0,1952.0,1.0,1.0,,,1.0
920,1.0,1972.0,5.0,1.0,,,1.0
921,1.0,1974.0,1.0,2.0,500.0,239.0,2.0
922,2.0,1977.0,1.0,2.0,,,2.0
923,2.0,2013.0,0.0,2.0,,,2.0
924,2.0,1940.0,2.0,1.0,,,1.0
925,1.0,1941.0,1.0,2.0,,,1.0
926,2.0,1942.0,1.0,1.0,108.0,999.0,1.0
927,2.0,1935.0,2.0,1.0,,,1.0
928,1.0,1953.0,1.0,1.0,322.0,510.0,1.0
929,2.0,1956.0,1.0,1.0,258.0,243.0,1.0
930,1.0,1952.0,1.0,2.0,,783.0,1.0
931,2.0,1956.0,1.0,2.0,,,1.0
932,1.0,1983.0,5.0,2.0,210.0,399.0,1.0
933,1.0,1952.0,1.0,2.0,682.0,313.0,1.0
934,2.0,1950.0,1.0,2.0,,,1.0
935,1.0,1982.0,5.0,2.0,370.0,231.0,1.0
936,1.0,1979.0,1.0,1.0,583.0,261.0,1.0
937,2.0,1984.0,1.0,1.0,,,1.0
938,1.0,2011.0,0.0,1.0,,,1.0
939,1.0,2011.0,0.0,1.0,,,1.0
940,2.0,1938.0,2.0,1.0,,,1.0
941,2.0,1936.0,2.0,1.0,,,1.0
942,2.0,1984.0,1.0,1.0,414.0,239.0,5.0
943,1.0,1983.0,1.0,1.0,500.0,312.0,5.0
944,1.0,1967.0,1.0,1.0,1000.0,312.0,1.0
945,2.0,1971.0,1.0,1.0,,259.0,1.0
946,2.0,2003.0,0.0,1.0,,,1.0
947,2.0,2006.0,0.0,1.0,,,1.0
948,1.0,1956.0,1.0,2.0,222.0,792.0,1.0
949,2.0,1956.0,1.0,2.0,,,1.0
950,1.0,1986.0,5.0,2.0,230.0,510.0,1.0
951,1.0,1947.0,1.0,1.0,,611.0,2.0
952,2.0,1953.0,1.0,1.0,,873.0,2.0
953,1.0,1963.0,1.0,1.0,52.0,248.0,2.0
954,2.0,1966.0,1.0,1.0,,,2.0
955,2.0,1999.0,5.0,1.0,,259.0,2.0
956,1.0,2001.0,0.0,1.0,,,2.0
957,1.0,2005.0,0.0,1.0,,,2.0
958,1.0,1944.0,1.0,1.0,222.0,942.0,1.0
959,2.0,1946.0,1.0,1.0,,,1.0
960,2.0,1929.0,2.0,1.0,,,1.0
961,2.0,1940.0,2.0,1.0,,,1.0
962,2.0,1972.0,5.0,1.0,,254.0,1.0
963,2.0,1951.0,2.0,1.0,,,1.0
964,2.0,1972.0,1.0,2.0,673.0,285.0,1.0
965,1.0,1971.0,1.0,2.0,250.0,222.0,1.0
966,1.0,1974.0,1.0,2.0,358.0,521.0,2.0
967,2.0,1978.0,1.0,2.0,342.0,521.0,2.0
968,2.0,1952.0,3.0,1.0,,441.0,1.0
969,1.0,1984.0,5.0,2.0,,,1.0
970,2.0,1952.0,2.0,1.0,,,1.0
971,1.0,1979.0,1.0,1.0,,,2.0
972,2.0,1979.0,1.0,1.0,,,2.0
973,1.0,2017.0,0.0,1.0,,,2.0
974,1.0,1977.0,1.0,2.0,633.0,159.0,1.0
975,2.0,1975.0,1.0,2.0,,,1.0
976,1.0,2010.0,0.0,2.0,,,1.0
977,1.0,2016.0,0.0,2.0,,,1.0
978,2.0,1963.0,2.0,1.0,150.0,421.0,2.0
979,2.0,1990.0,5.0,1.0,72.0,442.0,2.0
980,2.0,1992.0,5.0,1.0,250.0,399.0,2.0
981,2.0,1979.0,1.0,2.0,520.0,223.0,1.0
982,1.0,1979.0,1.0,2.0,623.0,222.0,1.0
983,2.0,2012.0,0.0,2.0,,,1.0
984,1.0,1941.0,6.0,1.0,,952.0,1.0
985,2.0,1944.0,2.0,1.0,27.0,952.0,1.0
986,2.0,1942.0,1.0,2.0,,,1.0
987,1.0,1974.0,1.0,2.0,,522.0,1.0
988,2.0,1974.0,1.0,2.0,,,1.0
989,2.0,2006.0,0.0,2.0,,,1.0
990,1.0,2010.0,0.0,2.0,,,1.0
991,2.0,1942.0,2.0,1.0,,,2.0
992,1.0,1981.0,1.0,2.0,450.0,532.0,1.0
993,2.0,1981.0,1.0,2.0,110.0,952.0,1.0
994,1.0,2006.0,0.0,2.0,,,1.0
995,2.0,2009.0,0.0,2.0,,,1.0
996,1.0,1975.0,1.0,2.0,542.0,222.0,1.0
997,2.0,1975.0,1.0,2.0,,,1.0
998,2.0,2003.0,0.0,2.0,,,1.0
999,2.0,2006.0,0.0,2.0,,,1.0
1000,1.0,1964.0,1.0,2.0,285.0,313.0,1.0
1001,2.0,1968.0,1.0,2.0,260.0,243.0,1.0
1002,2.0,2001.0,0.0,2.0,,,1.0
1003,2.0,2003.0,0.0,2.0,,,1.0
1004,1.0,2005.0,0.0,2.0,,,1.0
1005,2.0,1927.0,2.0,2.0,,,1.0
1006,1.0,1977.0,1.0,2.0,342.0,761.0,1.0
1007,1.0,2000.0,5.0,2.0,,,1.0
1008,2.0,1977.0,1.0,2.0,175.0,246.0,1.0
1009,2.0,2001.0,0.0,2.0,,,1.0
